Poster_Link,Series_Title,Released_Year,Genre,IMDB_Rating
,Panjaa,2011,"Action, Crime, Drama            ",6
,Fire,1996,"Drama, Romance            ",7
,Khichdi,2002–,Comedy,6.5
,Mahaveeryar,2022,"Action, Comedy, Drama            ",5
,Inspector Avinash,2021–,"Action, Thriller            ",5
,MTV Hustle,2019–,Reality-TV,5
,Kabhie Kabhie,1976,"Drama, Romance            ",2.6
,Shootout at Lokhandwala,2007,"Action, Crime, History            ",5.6
,Godavari,2021,Drama,7.7
,The Great Wolf Pack: A Call to Adventure,2022,"Animation, Adventure, Comedy            ",7.3
,Nenjuku Needhi,2022,"Crime, Drama, Mystery            ",3.3
,Awara,2012,Action,8.4
,Swarna Khadgham,2018,"Action, Drama            ",8.4
,Vardi,1989,"Action, Crime, Drama            ",6.6
,Pyasa Darinda,1990,Horror,3.5
,Janwar,1965,"Musical, Romance            ",6.5
,Bole Chudiyan,,"Comedy, Drama, Romance            ",6.9
,Chanda Aur Chandni,2022–,Drama,8.7
,99,I 2009,"Comedy, Crime, Drama            ",7.1
,Peepli [Live],2010,"Comedy, Drama            ",6.4
,Khandaani Shafakhana,2019,"Comedy, Drama            ",6.7
,Damarukam,2012,"Action, Drama, Fantasy            ",6.1
,Lapachhapi,2017,"Drama, Horror, Mystery            ",2.6
,Herogiri,2015,"Action, Comedy            ",6.9
,Roadside Romeo,2008,"Animation, Adventure, Comedy            ",6
,Kyun! Ho Gaya Na...,2004,"Comedy, Drama, Romance            ",6.4
,Mother Teresa & Me,2022,Drama,8.1
,Matru Ki Bijlee Ka Mandola,2013,"Comedy, Drama            ",7
,My Dear Lisa,2022,Thriller,5.4
,Lust a Cinema,2018,Drama,8.8
,1983,2014,"Drama, Sport            ",7.7
,Time Out,2015,"Drama, Family, Music            ",7.5
,Criminal,II 1994,"Action, Romance, Thriller            ",5
,Do Lafzon Ki Kahani,2016,"Action, Drama, Romance            ",7.5
,Woh Ladki Hai Kahaan,2022,Drama,6.7
,Hushaaru,2018,Comedy,5.3
,Ajay,1996,"Action, Drama, Romance            ",5.1
,Desh Premee,1982,"Action, Comedy, Drama            ",5.2
,Wagah,2016,"Action, Drama, Romance            ",5.1
,Petromax,2022,Comedy,6.8
,Badnaam,2020,"Romance, Thriller            ",5.8
,Yamini,2002,"Crime, Drama, Thriller            ",6.1
,Rasbhari,2019–,"Drama, Romance            ",4.8
,Shaurya: It Takes Courage to Make Right... Right,2008,"Crime, Drama, Thriller            ",2
,Laakhon Mein Ek,2017–,Drama,5.5
,Aruvi,2016,Drama,6.9
,Tum Bin 2,2016,"Drama, Romance            ",7.4
,Dangerous,2020,"Action, Thriller            ",7.2
,Blood Money,2021,Thriller,6.9
,Romeo Juliet,2015,"Comedy, Romance            ",8.7
,Bheemaa,2008,Action,6.9
,Eeramana Rojave,2018–,Drama,7.5
,Darwaza,1978,Horror,5.1
,Pyar Ke Do Pal,1986,"Action, Drama            ",7.2
,Queen,I 2018,"Comedy, Crime, Mystery            ",2.7
,Do Numbri,1998,Action,4.2
,Tauba Tauba,2004,"Comedy, Drama            ",7.2
,Thapki Pyar Ki,2015–2017,"Drama, Romance            ",7.5
,Sadaa Suhagan,1986,Drama,8.4
,Mugamoodi,2012,"Action, Adventure            ",7.6
,Ainthu Ainthu Ainthu,2013,Action,6.9
,Hum Se Na Takrana,1990,"Action, Crime, Drama            ",7.4
,Pandu Hawaldar,1975,"Comedy, Drama            ",9.1
,Bha Ji in Problem,2013,Comedy,6.8
,Gunah,2018–,Crime,6.1
,Tadakha,2013,Action,1.7
,Bemisal,1982,"Drama, Family            ",5.8
,Pitaah,2002,"Action, Drama            ",7.1
,Mounam Pesiyadhe,2002,"Drama, Romance            ",6.5
,Souten: The Other Woman,2006,Thriller,7.1
,Dil Apna Punjabi,2006,Drama,4.5
,1962: The War in the Hills,2021–,"Action, Adventure, Drama            ",5
,City Lights,2014,"Drama, Thriller            ",4.2
,Aa Ammayi Gurinchi Meeku Cheppali,2022,Drama,8.2
,Paurashpur,2020–,Drama,8.8
,Shaktimaan,1997–2005,"Action, Adventure, Family            ",5.1
,A Simple Murder,2020–,"Action, Comedy, Crime            ",5.7
,Deewane Huye Paagal,2005,"Action, Comedy, Drama            ",5.4
,Ekkis,,Biography,7.4
,Style,2001,"Comedy, Musical, Mystery            ",4.6
,Bank Chor,2017,"Action, Comedy, Crime            ",5
,Netaji Subhas Chandra Bose: The Forgotten Hero,2005,"Biography, Drama, History            ",4.9
,Minsara Kanna,1999,"Drama, Romance            ",5.1
,Khooni Mahal,1987,Horror,6.6
,Kerala Cafe,2009,"Comedy, Drama, Family            ",7.2
,Dhoom Machaao Dhoom,2007–2008,Musical,7.5
,Jil Jung Juk,2016,"Action, Comedy, Crime            ",6.8
,Baazi,1995,"Action, Thriller, Crime            ",5.5
,Naihar,2022,Drama,8.1
,Lal Jose,2022,Drama,6.3
,Khaali Peeli,2020,"Action, Comedy, Romance            ",7.5
,My Son Is Gay,2017,"Drama, Family, Musical            ",8.6
,Policewala Gunda,1995,"Action, Crime, Drama            ",6.7
,Ittu Si Baat,2022,Drama,2.5
,Ayngaran,2022,"Action, Drama            ",1.5
,Mukhbiir,2008,"Crime, Drama, Mystery            ",5.8
,Garmi,2021,"Short, Romance            ",6.9
,Sarkar Raj,2008,"Action, Crime, Drama            ",5.5
,Ek Jaan Hain Hum,1983,"Family, Romance            ",5.7
,67th Filmfare Awards 2022,2022 TV Special,Reality-TV,7.8
,Dhoop chhaon,2022,Drama,7.9
,Phas Gaye Re Obama,2010,"Comedy, Crime, Drama            ",7.4
,Sanam Bewafa,1991,"Drama, Romance            ",7.6
,Jihne Mera Dil Luteya,2011,"Comedy, Drama            ",6.4
,Le De Ke Bol,2019,Drama,4
,Nerkonda Paarvai,2019,"Action, Crime, Drama            ",7.3
,Rama Rao on Duty,2022,"Action, Crime, Drama            ",6.4
,Hindutva,2022,Drama,1.2
,Solo,II 2017,"Action, Drama, Thriller            ",6.7
,Buddha: Rajaon Ka Raja,2013–,Biography,5.9
,Sufna,2020,Romance,4.9
,Hulchul,2004,"Action, Comedy, Drama            ",8.2
,Aranmanai,2014,"Comedy, Horror            ",6.3
,Dahaad,2022–,"Mystery, Thriller            ",7.5
,Stand Up Rahul,2022,"Comedy, Drama, Romance            ",5.3
,India Alert,2019–,Crime,7.2
,Ijaazat,1987,"Drama, Musical, Romance            ",6.8
,Surprise Fliz Movies,2019,Drama,6.1
,Sparsh,1980,"Drama, Romance            ",6.8
,Vaazhl,2021,Drama,6.7
,Tony Kakkar & Neha Kakkar: Mud Mud Ke,2022 Music Video,null,8.3
,Kaanchi,2014,"Drama, Musical, Romance            ",7.2
,SaatSur,,Thriller,6.1
,Neevevaro,2018,"Action, Drama, Romance            ",7.6
,Bogan,2017,"Action, Fantasy, Thriller            ",6.8
,Danny,II 2020,Action,4.5
,The Hacker,I 2019,"Action, Drama            ",4.7
,Naan Mahaan Alla,2010,"Action, Crime, Drama            ",6.2
,Bhabhi,2002–2008,Drama,6
,Aandavan Kattalai,2016,Drama,6.9
,Refugee,2000,"Drama, Musical, Romance            ",5.2
,Dil Toh Baccha Hai Ji,2011,"Comedy, Drama, Romance            ",6.3
,IPC 376,2021,"Drama, Horror, Mystery            ",9.6
,Thuramukham,2022,"Action, Drama, Thriller            ",5.7
,Nirakar Chhaya,2007,Drama,5.1
,Himmatwala,1983,"Action, Comedy, Drama            ",4
,InMates,2017–,Comedy,6.6
,Devadas,2018,"Action, Comedy, Drama            ",6.5
,Tukaram,2012,"Biography, Drama, History            ",6.2
,Tere Mere Sapne,1971,"Drama, Romance            ",7.5
,Devi 2,2019,"Comedy, Horror            ",7.2
,Aksar,2006,"Drama, Romance, Thriller            ",4.1
,Bholaa Shankar,2022,"Action, Drama            ",7.7
,Balika Badhu,1976,"Comedy, Drama, Romance            ",5.1
,Katha Kanchiki Manam Intiki,2022,Horror,6
,Banni Chow Home Delivery,2022–,Drama,6.4
,Dujone,2009,Romance,6.8
,Ek Hasina Thi,2014,Drama,6.4
,Naina,2005,"Drama, Horror, Mystery            ",6.3
,Yeh Saari Baat,2020 Video,"Short, Romance            ",7.1
,Mai Hero Boll Raha Hu,2021–,"Action, Thriller            ",8.4
,Yakeen,1969,"Action, Crime, Romance            ",4.3
,Gitanjali,1989,"Drama, Romance            ",6.2
,Iyobinte Pusthakam,2014,"Action, Adventure, Drama            ",6.9
,Mohra,1994,"Action, Drama, Thriller            ",8.1
,Bicchoo Ka Khel,2020–,"Crime, Thriller            ",8.4
,Vinodhaya Sitham,2021,"Comedy, Drama            ",7.4
,Mudhal Nee Mudivum Nee,2022,"Drama, Fantasy, Romance            ",6.8
,Puthiya Niyamam,2016,"Mystery, Thriller            ",7.3
,Sumi,2022,Drama,5.3
,Raja Harishchandra,1913,"Short, History            ",4.9
,Flesh,2020,"Crime, Thriller            ",6.2
,Tango Charlie,2005,"Action, Adventure, Drama            ",5.1
,Possessed Love,2021,"Drama, Horror, Romance            ",9.4
,Putham Pudhu Kaalai,2020,Drama,7.6
,Theenkirai,,Thriller,5.7
,Sigappu Rojakkal,1978,"Drama, Thriller            ",4.9
,Mickey Virus,2013,"Comedy, Thriller            ",7.6
,Yaaradi Nee Mohini,2008,"Drama, Romance            ",4.6
,Tyson,,Drama,5.7
,Youth,2002,"Drama, Romance            ",3.5
,ABCD: American-Born Confused Desi,2013,Comedy,5.7
,Ahh Madam Ji,2022,"Short, Romance            ",6.5
,Dubey Ji and the Boys,2018,Drama,7.9
,Ninaithen Vandhai,1998,"Drama, Romance            ",7.1
,The Desire: A Journey of a Woman,2011,"Drama, Musical, Romance            ",8.7
,Marutha,2022,"Drama, Family            ",8.1
,Aarakshan,2011,"Drama, Thriller            ",4.6
,Soorya Manasam,1992,Drama,3
,Asur,2020,Drama,7.4
,Sheer Qorma,2021,"Short, Drama            ",5
,Japan,,null,5.2
,Sakthi,2011,"Action, Adventure, Fantasy            ",5.6
,Breed,2021,Drama,8.1
,Bambai Meri Jaan,2022–,"Crime, Drama            ",4.9
,Kakkakarumban,2004,Drama,8.2
,Wheel Chair Romeo,2022,"Comedy, Drama, Romance            ",4.4
,2018,II,Thriller,6.7
,Hum,1991,"Action, Comedy, Drama            ",5.1
,Chandramukhi,2022,"Drama, Romance            ",7.9
,Qayamat Se Qayamat Tak,1988,"Drama, Musical, Romance            ",5.4
,Khaki,2022,"Action, Drama            ",6.8
,Jaanwar,1999,"Action, Crime, Drama            ",5.9
,Parineeta,2005,"Drama, Musical, Romance            ",6.6
,Athiran,2019,"Mystery, Thriller            ",6.5
,Valayam,2020,Mystery,4.8
,Dev,2019,"Action, Adventure, Romance            ",6.3
,Hadh,I 2017,Drama,6.7
,Mission Lion,,Thriller,6.8
,Maska,I 2020,"Comedy, Drama, Romance            ",5.9
,Supreme Motherhood: The Journey of Mata Sahib Kaur,2022,"Animation, Adventure, History            ",4.2
,Yeh Hai Aashiqui,2013–,Romance,9.4
,Ekda Kaay Zala,2022,"Drama, Family            ",7.6
,Thattathin Marayathu,2012,"Drama, Romance            ",7.4
,Powder,2010–,"Crime, Thriller            ",8.7
,Vikram Betaal Ki Rahasya Gatha,,Fantasy,6.5
,Gopal bhar,2015–,"Animation, Comedy, Family            ",7.3
,Ferrari Ki Sawaari,2012,"Comedy, Drama, Family            ",7.5
,Amrutham,2001–2007,Comedy,2.8
,Peddlers,2012,"Drama, Thriller            ",5.6
,G - Zombie,2021,Sci-Fi,5.2
,Padikkathavan,2009,Action,8.7
,The Holiday,2019,Drama,4
,Dance Plus,2015–,Reality-TV,8
,Kadhalum Kadanthu Pogum,2016,"Comedy, Drama, Romance            ",4.6
,Ashish Chanchlani Vines,2014–,Comedy,6.3
,Sarvam Thaala Mayam,2018,"Drama, Music            ",7.8
,Chalti Rahe Zindagi,2022,Drama,7.3
,Neethaane En Ponvasantham,2012,"Drama, Romance            ",8
,Ghosty,,"Comedy, Horror            ",7.7
,Yaan,2014,"Action, Thriller            ",7.2
,MP3: Mera Pehla Pehla Pyaar,2007,"Comedy, Drama, Musical            ",5.5
,Teen Devian,1965,"Musical, Romance            ",4.7
,Fareb,2019–,Thriller,6.6
,Crime Alert Ayyash Bahu,2018–,Crime,7
,Ziddi Dil Maane Na,2021–2022,"Action, Comedy, Drama            ",9
,Kalaakaar,1983,"Family, Romance            ",8
,Pardesi,1993,Action,7.8
,Aakrosh,1980,"Crime, Drama, Music            ",4.6
,Monsoon Shootout,2013,"Action, Crime, Drama            ",6.4
,Phir Teri Kahani Yaad Aayee,1993,"Romance, Drama            ",6.1
,Kathakali,I 2016,"Action, Crime, Drama            ",7.3
,Sssshh... Phir Koi Hai (Tritiya),2010–,Horror,9.1
,Astey Ladies,2019–,Thriller,5.4
,Saavi Ki Savaari,,Drama,6.6
,Naan Mirugamaai Maara,2022,Action,9
,Toofan,2013,Action,8.4
,Super Singh,2017,"Action, Comedy, Fantasy            ",7.5
,Kalabaaz,1977,"Action, Adventure, Drama            ",5.5
,Annamalai,1992,"Action, Drama            ",5.8
,Kahin Pyaar Na Ho Jaaye,2000,"Comedy, Drama, Musical            ",6.5
,Behenein,2010–2011,Drama,8.8
,Mohammad Saadh,2021,"Short, Drama            ",8.8
,36 Gunn,2022,Drama,5.6
,Why Cheat India,2019,"Comedy, Crime, Drama            ",8.8
,Vaashi,2022,"Drama, Thriller            ",4.6
,Kulche Chole,2022,"Comedy, Romance            ",8
,James,I 2022,"Action, Comedy, Drama            ",7.2
,Sorry,I 2021,"Short, Drama            ",6.2
,TuHiRe,2015,"Drama, Romance            ",9
,Miley Jab Hum Tum,2008–2010,Romance,4.5
,Satyam Shivam Sundaram: Love Sublime,1978,"Drama, Romance            ",8.2
,Dil Ka Haal Sune Dil Wala,2003,"Short, Romance            ",8.3
,O,III 2022,Horror,5.4
,Anjaan: Special Crimes Unit,2018–,"Horror, Mystery, Thriller            ",5.4
,8 Thottakkal,2017,"Action, Crime, Thriller            ",6
,Jhalle,2019,Comedy,3.6
,Ferrous,2022,Crime,5.8
,Daddy,I 2001,Drama,7.7
,Shikari,2018,"Comedy, Drama            ",5.2
,Luck,I 2009,"Action, Adventure, Drama            ",8.2
,Haseena Parkar,2017,"Biography, Crime, Drama            ",6.2
,Unpaused: Naya Safar,2022–,Drama,8.7
,Paanch,2003,"Crime, Thriller            ",5.8
,Rachcha,2012,Action,6.9
,Chakravyuha,2016,"Action, Thriller            ",7.2
,Do Ankhen Barah Haath,1957,"Comedy, Crime, Drama            ",3.4
,Insaf Ka Tarazu,1980,"Crime, Drama            ",3.3
,Shikari,2016,"Action, Crime, Drama            ",7.1
,Poorna,2017,"Action, Adventure, Biography            ",6.2
,Simon Daniel,2022,"Adventure, Drama, Mystery            ",10
,Shool,1999,"Action, Crime, Drama            ",8.5
,Thokar,1974,"Action, Drama, Family            ",8.6
,Saathi,1991,"Action, Crime, Drama            ",7
,Aay Khuku Aay,2022,Drama,6.8
,Tony,I 2018,Thriller,5.7
,Adhira,,"Action, Drama            ",6.2
,Helmet,I 2021,"Comedy, Drama            ",8
,Atithi Bhooto Bhava,2022,"Comedy, Drama, Romance            ",6.1
,Rang Rasiya,2008,"Biography, Drama, Romance            ",6.6
,Salt City (India),2022–,Drama,5.3
,19 1 a,2022,Drama,8.5
,Kanthaswamy,2009,"Action, Adventure, Crime            ",8
,Tum Mile,2009,"Drama, Romance            ",7.6
,Tees Maar Khan,2010,"Comedy, Crime            ",8.3
,Ashanti,1982,"Action, Adventure, Crime            ",8.2
,Kaanekkaane,2021,"Drama, Thriller            ",7.4
,Attention Please,2021,Thriller,8.3
,Girlfriend,2004,Drama,6.2
,Aamhi Jato Amuchya Gava,1968,Drama,6.5
,Surya,2021,Drama,7.4
,Corporate,2006,Drama,9
,Fool N Final,2007,"Action, Comedy, Crime            ",5.2
,Tere Layi,2022,Romance,5.9
,Eedo Rakam Aado Rakam,2016,"Comedy, Romance            ",7.3
,Pitta Goda,2016,Drama,7.9
,Oru Vadakkan Veeragatha,1989,"Drama, History            ",5.8
,Maryan,2013,"Action, Drama, Romance            ",7.3
,Ayee Milan Ki Raat,1991,Romance,8.1
,Chandamama,2007,"Drama, Romance            ",7.5
,Yajamana,2019,Action,8.1
,Kolaiyuthir Kaalam,2019,"Drama, Thriller            ",5.2
,Sunghursh,1968,"Action, Crime, Drama            ",3.9
,Air Hostess,2007–,Drama,6.5
,Molly Aunty Rocks,2012,Drama,8.7
,100,I 2019,Action,8.2
,Karma,2004–,"Action, Adventure, Drama            ",7.4
,Prem Amar,2009,Romance,5.2
,Police Aur Mujrim,1992,"Action, Musical, Romance            ",6.6
,TSP's Rabish Ki Report,2017–,"Short, Comedy            ",4.2
,Mumbai Meri Jaan,2008,Drama,3.6
,Testing Movie1,2015,"Animation, Adventure, Family            ",7.6
,Ishq Subhan Allah,2018–,"Drama, Romance            ",6.3
,Khamoshi: The Musical,1996,"Drama, Musical, Romance            ",8.2
,Brahmalokam to Yamalokam Via Bhoolokam,2010,Comedy,7.9
,Ek Aur Ek Gyarah: By Hook or by Crook,2003,"Action, Comedy, Crime            ",8.6
,Mr. Airavata,2015,Action,2.6
,Darling,I 2021,Comedy,5.5
,Kalakalapu 2,2018,"Comedy, Drama            ",4.4
,Vardaat,2021–,"Comedy, Drama, Thriller            ",8.4
,Firangi Bahu,2013–,Drama,7.5
,Jurm,1990,"Action, Crime, Romance            ",5.4
,Ayogya,2019,"Action, Crime, Drama            ",6.6
,Kalki,I 2019,"Action, Comedy, Crime            ",6.7
,Jackpot,II 2013,"Comedy, Thriller            ",4.7
,Daku Ramkali,2000,"Adventure, Drama, Musical            ",7.3
,Valley of Flowers,2006,"Adventure, Drama, Fantasy            ",7.2
,Moothon,2019,"Action, Crime, Drama            ",6.8
,Family Drama,2021,Drama,3.6
,Utsav,1984,"Drama, Music, Romance            ",6.9
,The 'Other' Love Story,2016–,"Drama, Romance            ",6.5
,Veetla Vishesham,2022,"Comedy, Drama, Family            ",6.5
,Jungle Cry,2022,"Drama, Sport            ",6.2
,Ascharyachakit!,2018,"Drama, Romance            ",7.4
,Janatha Garage,2016,"Action, Crime, Drama            ",6.9
,Yaariyan,2014,"Drama, Romance            ",6.2
,Uttaran,2008–,Drama,8.1
,Ramanujan,2014,"Biography, Drama, History            ",5.4
,Hello World,2022–,"Comedy, Drama, Romance            ",8.6
,Samantar,2020–,Mystery,5.6
,Kasturi,2007–2010,Drama,7.9
,Kalakalappu,2012,Comedy,7.4
,Ananta (The Eternal),2022,Drama,6.8
,Sab Satrangi,2022–,Drama,9.7
,Mitr: My Friend,2002,Drama,5.3
,Lai Bhaari,2014,Action,4.1
,Vilayath Budha,,Drama,8.5
,Tera Intezaar,2017,"Romance, Thriller            ",7.2
,LIE,2017,"Action, Adventure, Thriller            ",6.6
,Tagaru Palya,,null,8.6
,Puja,1996,"Drama, Musical            ",7.6
,The Eken,2022,"Comedy, Crime, Mystery            ",4.7
,Sunday Holiday,2017,"Comedy, Drama            ",6.4
,Kkavyanjali,2005–2006,Drama,5.9
,Suzhal,,"Crime, Drama, Fantasy            ",5.5
,Thillalangadi,2010,"Action, Comedy            ",6.6
,Tsunami,I 2021,Comedy,5.5
,Humse Hai Liife,2011–,Romance,8
,Baahubali: Before the Beginning,,"Action, Adventure, Drama            ",5.1
,Katyar Kaljat Ghusali,2015,Musical,4.5
,Bewafa Sanam,1995,"Drama, Romance            ",5.6
,Singh Saab the Great,2013,"Action, Drama            ",6.7
,Chashme Baddoor,2013,"Comedy, Drama            ",3.7
,Manto Remix,2022,Drama,4.9
,Thira,2013,Thriller,6.9
,Friends,II 2002,Comedy,6.7
,Aambala,2015,"Action, Comedy            ",8.8
,Kick 2,2015,"Action, Comedy, Romance            ",7.8
,Crakk - Jeethegaa Toh Jiyegaa!,,"Action, Sport            ",5.3
,Velvet Nagaram,2020,Thriller,8.8
,Saptha Sagaradaache Ello,2022,"Drama, Romance            ",7.2
,90 ML,II 2019,"Action, Drama, Romance            ",4.5
,Pattathu Arasan,2022,Drama,8.8
,Saajan,1991,"Drama, Musical, Romance            ",6.7
,The Whistleblower,2021–,"Drama, Thriller            ",4.9
,Phobia,I 2016,"Drama, Mystery, Thriller            ",6.2
,Chori Chori Chupke Chupke,2001,"Comedy, Drama, Musical            ",6
,Ghilli,2004,"Action, Drama, Romance            ",2.2
,Shahenshah,1988,"Action, Adventure            ",5.3
,Nerukku Ner,1997,"Action, Drama, Romance            ",7.5
,Station 5,2022,null,7
,Aan,1952,"Action, Adventure, Drama            ",7.6
,Rudra,2018–,Animation,5
,Jack N Jill,2022,"Comedy, Sci-Fi, Thriller            ",5.3
,Gemini Ganeshanum Suruli Raajanum,2017,"Comedy, Crime, Thriller            ",7.7
,Partition,2007,"Drama, Romance            ",5
,C Kkompany,2008,"Comedy, Drama, Thriller            ",7
,Hyper,2016,"Action, Drama            ",6.4
,Mouna Guru,2011,"Action, Thriller            ",7.8
,Pinjar: Beyond Boundaries...,2003,Drama,4.5
,Vennila Kabadi Kuzhu,2009,"Drama, Sport            ",6
,Harrdy Sandhu: Kya Baat Ay,2018 Music Video,Music,7.3
,Saheb Bibi Golaam,2016,"Action, Crime, Drama            ",8.7
,Milenge Milenge,2010,"Drama, Romance            ",3.6
,Filmistaan,2012,Comedy,5.1
,Shukranu,2020,Drama,5.8
